replication,T,method,lower,upper,covers,length
439,5000,RS,-0.47845074761490836,-0.3649458521382607,1,0.11350489547664766
439,10000,PI,-0.46764620374896343,-0.38522332056303127,1,0.082422883185932161
439,10000,Boot,-0.46440184841425736,-0.37421539602862575,1,0.09018645238563161
439,10000,RS,-0.45723871152975204,-0.39563081278224266,1,0.061607898747509382
440,500,PI,-0.58819191109320401,-0.1484633449556679,1,0.43972856613753608
440,500,Boot,-0.56191021461091795,-0.153094838377797,1,0.40881537623312092
440,500,RS,-0.4259551696864437,-0.31070008636242824,0,0.11525508332401546
440,1000,PI,-0.56015340066025221,-0.28145847407480479,1,0.27869492658544742
440,1000,Boot,-0.53744039518614262,-0.27440921677853158,1,0.26303117840761103
440,1000,RS,-0.57187670922499678,-0.26973516551006016,1,0.30214154371493662
440,2000,PI,-0.5770801662954963,-0.38058416694201186,1,0.19649599935348444
440,2000,Boot,-0.56463481150272954,-0.37718780518201062,1,0.18744700632071892
440,2000,RS,-0.62510952699868472,-0.33255480623882339,1,0.29255472075986133
440,5000,PI,-0.53487373444281505,-0.41094813639437833,1,0.12392559804843672
440,5000,Boot,-0.52766743547356676,-0.41206425200269986,1,0.1156031834708669
440,5000,RS,-0.51725366195254197,-0.42856820888465141,1,0.088685453067890552
440,10000,PI,-0.50361742195742865,-0.4188249734095939,1,0.084792448547834742
440,10000,Boot,-0.5050032495094382,-0.41766431913731883,1,0.087338930372119372
440,10000,RS,-0.50230443372426326,-0.42013796164275935,1,0.082166472081503905
441,500,PI,-0.81846066068168377,-0.33358181083044558,1,0.48487884985123819
441,500,Boot,-0.78106335998354881,-0.31813139613928154,1,0.46293196384426727
441,500,RS,-0.73155987821673196,-0.42048259329539739,1,0.31107728492133457
441,1000,PI,-0.69941841193374055,-0.3921364794663505,1,0.30728193246739005
441,1000,Boot,-0.67809882472841321,-0.3669634209001813,1,0.3111354038282319
441,1000,RS,-0.57984469411272577,-0.51171019728736522,0,0.068134496825360547
441,2000,PI,-0.51750266024854774,-0.32523116141886704,1,0.1922714988296807
441,2000,Boot,-0.50397873695574358,-0.3053701718201684,1,0.19860856513557518
441,2000,RS,-0.65325066753356575,-0.18948315413384909,1,0.46376751339971667
441,5000,PI,-0.51108996964618181,-0.39031563654396739,1,0.12077433310221442
441,5000,Boot,-0.50720529964392502,-0.38773099847677395,1,0.11947430116715108
441,5000,RS,-0.50586601695828015,-0.39553958923186905,1,0.1103264277264111
441,10000,PI,-0.49666173209365588,-0.41259718505419302,1,0.084064547039462867
441,10000,Boot,-0.49108189234767752,-0.41215890884235867,1,0.078922983505318844
441,10000,RS,-0.4847046198985055,-0.4245542972493434,1,0.060150322649162091
442,500,PI,-0.7069530724167844,-0.19127005047781886,1,0.51568302193896554
442,500,Boot,-0.70033115596534135,-0.22780837411706756,1,0.47252278184827379
442,500,RS,-0.56360081128339512,-0.33462231161120815,1,0.22897849967218697
442,1000,PI,-0.63460078576455581,-0.31623618304133638,1,0.31836460272321943
442,1000,Boot,-0.62265226580567323,-0.29455243474795317,1,0.32809983105772006
442,1000,RS,-0.62585989424539812,-0.32497707456049407,1,0.30088281968490405
442,2000,PI,-0.53446405839512678,-0.32537680682945574,1,0.20908725156567104
442,2000,Boot,-0.51060634177562836,-0.30941981031174354,1,0.20118653146388482
442,2000,RS,-0.57683155181513335,-0.28300931340944913,1,0.29382223840568422
442,5000,PI,-0.45801997031645458,-0.33673082801478127,1,0.12128914230167331
442,5000,Boot,-0.44578003966559587,-0.33949537869467472,0,0.10628466097092115
442,5000,RS,-0.48524831249206901,-0.30950248583916684,1,0.17574582665290217
442,10000,PI,-0.48755398300391295,-0.40274904520545252,1,0.084804937798460434
442,10000,Boot,-0.48224528024185231,-0.40040697628317773,1,0.081838303958674585
442,10000,RS,-0.52153520298102596,-0.36876782522833945,1,0.15276737775268651
443,500,PI,-0.4834691768983308,-0.022862164950857883,1,0.46060701194747289
443,500,Boot,-0.46020816304220857,-0.033408320757991578,1,0.42679984228421697
443,500,RS,-0.3340307717621871,-0.17230057008700159,0,0.16173020167518551
443,1000,PI,-0.49820716995633463,-0.21173483225311296,1,0.28647233770322167
443,1000,Boot,-0.49622755143538261,-0.21698521201134155,1,0.27924233942404109
443,1000,RS,-0.54660063506659129,-0.16334136714285633,1,0.38325926792373499
443,2000,PI,-0.52757288031023641,-0.33143424390679088,1,0.19613863640344553
443,2000,Boot,-0.51913208100683472,-0.33235723484377466,1,0.18677484616306006
443,2000,RS,-0.57937970736493261,-0.27962741685209469,1,0.29975229051283792
443,5000,PI,-0.47525036641154289,-0.35699777868242882,1,0.11825258772911407
443,5000,Boot,-0.47741344083467535,-0.3530495923494732,1,0.12436384848520216
443,5000,RS,-0.45910614782973824,-0.37314199726423347,1,0.085964150565504771
443,10000,PI,-0.46491357070611383,-0.38187143431880566,1,0.083042136387308174
443,10000,Boot,-0.46434388761422962,-0.37998366555805552,1,0.084360222056174106
443,10000,RS,-0.46284865680011539,-0.3839363482248041,1,0.078912308575311285
444,500,PI,-0.56441356320389313,-0.12667457255487943,1,0.43773899064901367
444,500,Boot,-0.52084842288712685,-0.14850635541831844,1,0.37234206746880838
444,500,RS,-0.59913643416435036,-0.091951701594422286,1,0.50718473256992813
444,1000,PI,-0.55780256512890825,-0.28740846722093988,1,0.27039409790796837
444,1000,Boot,-0.54624123312418271,-0.28883392048133605,1,0.25740731264284666
444,1000,RS,-0.59285384979605471,-0.25235718255379347,1,0.34049666724226124
444,2000,PI,-0.49643692634671011,-0.30625742628520469,1,0.19017950006150541
444,2000,Boot,-0.49075325449154,-0.2902834089319265,1,0.2004698455596135
444,2000,RS,-0.50474898656863332,-0.29794536606328148,1,0.20680362050535184
444,5000,PI,-0.45734563219499152,-0.33956012870277336,1,0.11778550349221817
444,5000,Boot,-0.46323213226371263,-0.33903007327699547,1,0.12420205898671716
444,5000,RS,-0.46246868017509346,-0.33443708072267142,1,0.12803159945242204
444,10000,PI,-0.46506725916141856,-0.38236141095114062,1,0.082705848210277932
444,10000,Boot,-0.47281596505310874,-0.37643124807989103,1,0.09638471697321771
444,10000,RS,-0.48503085775098193,-0.36239781236157725,1,0.12263304538940467
445,500,PI,-0.66798173790724991,-0.1727814863614148,1,0.49520025154583514
445,500,Boot,-0.67342254059995055,-0.16382073589532298,1,0.50960180470462757
445,500,RS,-0.59736871442023698,-0.24339450984842773,1,0.35397420457180928
445,1000,PI,-0.51918116017795979,-0.23955516504977128,1,0.27962599512818853
445,1000,Boot,-0.52361319595838141,-0.21971604654859164,1,0.30389714940978974
445,1000,RS,-0.45035287308085614,-0.3083834521468749,1,0.14196942093398124
445,2000,PI,-0.55590041251820677,-0.35827931764881915,1,0.19762109486938761
445,2000,Boot,-0.56344029696499343,-0.35010464125104945,1,0.21333565571394397
445,2000,RS,-0.62506736671883134,-0.28911236344819458,1,0.33595500327063677
445,5000,PI,-0.51702047020030206,-0.3980931897099097,1,0.11892728049039236
445,5000,Boot,-0.50718621684402398,-0.38799178964246323,1,0.11919442720156076
445,5000,RS,-0.49847458254290217,-0.4166390773673096,1,0.081835505175592571
445,10000,PI,-0.51308390477056021,-0.42834729396649823,1,0.084736610804061974
445,10000,Boot,-0.51321442082709989,-0.42250008365498992,1,0.090714337172109971
445,10000,RS,-0.51036430623010109,-0.4310668925069574,1,0.079297413723143695
446,500,PI,-0.6426116207724657,-0.16645994911668391,1,0.47615167165578176
446,500,Boot,-0.59481320816897976,-0.20778680102856173,1,0.38702640714041803
446,500,RS,-0.55384458407151571,-0.25522698581763392,1,0.29861759825388179
446,1000,PI,-0.55983272025503772,-0.25846603237971177,1,0.30136668787532594
446,1000,Boot,-0.53348061471420616,-0.26627769671078849,1,0.26720291800341767
446,1000,RS,-0.45885441033782287,-0.35944434229692662,1,0.099410068040896249
446,2000,PI,-0.5172231657531704,-0.31409233506745593,1,0.20313083068571447
446,2000,Boot,-0.49992408760758444,-0.32266853227224845,1,0.17725555533533599
446,2000,RS,-0.44542601375499707,-0.38588948706562926,0,0.059536526689367819
446,5000,PI,-0.51732935350337894,-0.39423451820590044,1,0.1230948352974785
446,5000,Boot,-0.51143149142629085,-0.39633312620147243,1,0.11509836522481842
446,5000,RS,-0.53551549725815617,-0.37604837445112332,1,0.15946712280703285
446,10000,PI,-0.50569087700466608,-0.41919653715862892,1,0.08649433984603716
446,10000,Boot,-0.498884915221595,-0.4187225520664955,1,0.080162363155099503
446,10000,RS,-0.50862513054774228,-0.41626228361555273,1,0.092362846932189546
447,500,PI,-0.66837320724771443,-0.18102147372692715,1,0.48735173352078731
447,500,Boot,-0.59566467806138146,-0.18690753441723315,1,0.40875714364414828
447,500,RS,-0.74477322473654883,-0.10462145623809277,1,0.64015176849845612
447,1000,PI,-0.53508085967399199,-0.24543157476071503,1,0.28964928491327696
447,1000,Boot,-0.50693160036343565,-0.21870086344019679,1,0.28823073692323886
447,1000,RS,-0.56074170039446014,-0.21977073404024694,1,0.3409709663542132
447,2000,PI,-0.47319457634484741,-0.28047669692679,1,0.1927178794180574
447,2000,Boot,-0.45361636563376445,-0.25927351521603381,1,0.19434285041773064
447,2000,RS,-0.44725083786632835,-0.30642043540530906,1,0.1408304024610193
447,5000,PI,-0.46122604213682611,-0.34243257030710511,1,0.118793471829721
447,5000,Boot,-0.4504397092123904,-0.33624844812397547,1,0.11419126108841493
447,5000,RS,-0.49184231055526489,-0.31181630188866633,1,0.18002600866659857
447,10000,PI,-0.42916649084816955,-0.34561687827230941,0,0.083549612575860133
447,10000,Boot,-0.42387697522566525,-0.33555642636715094,0,0.088320548858514314
447,10000,RS,-0.42664316708673161,-0.34814020203374735,0,0.078502965052984264
448,500,PI,-0.76694937656668583,-0.23186519874392719,1,0.53508417782275863
448,500,Boot,-0.70142082715013099,-0.25838976793977125,1,0.44303105921035973
448,500,RS,-0.57323417078290817,-0.4255804045277049,1,0.14765376625520327
448,1000,PI,-0.63155127820339696,-0.33442106107595415,1,0.29713021712744281
448,1000,Boot,-0.61364176936297699,-0.31196018927532854,1,0.30168158008764845
448,1000,RS,-0.56623980521081263,-0.39973253406853854,1,0.16650727114227409
448,2000,PI,-0.61112859171424616,-0.41276485487407433,1,0.19836373684017183
448,2000,Boot,-0.61294481177372473,-0.39528331785110687,1,0.21766149392261785
448,2000,RS,-0.58661964161758362,-0.43727380497073681,1,0.14934583664684681
448,5000,PI,-0.51952401239414792,-0.39671303856030998,1,0.12281097383383793
448,5000,Boot,-0.51856376758971057,-0.38891138602728953,1,0.12965238156242104
448,5000,RS,-0.5242122980047722,-0.39202475294968575,1,0.13218754505508645
448,10000,PI,-0.47964021722015465,-0.39588668634464114,1,0.083753530875513515
448,10000,Boot,-0.47516303254393255,-0.39047472582655529,1,0.08468830671737726
448,10000,RS,-0.48713410430092435,-0.38839279926387144,1,0.098741305037052918
449,500,PI,-0.6460051021197295,-0.17186382360428479,1,0.47414127851544474
449,500,Boot,-0.60017068635483062,-0.193849677645936,1,0.40632100870889465
449,500,RS,-0.64885114498972607,-0.16901778073428816,1,0.47983336425543788
449,1000,PI,-0.55930363464219779,-0.27031774817370885,1,0.28898588646848894
449,1000,Boot,-0.55841433265210183,-0.25715084068123695,1,0.30126349197086488
449,1000,RS,-0.48603206485200529,-0.34358931796390141,1,0.14244274688810388
449,2000,PI,-0.51394459131005721,-0.31350067357850009,1,0.20044391773155712
449,2000,Boot,-0.50363085818461018,-0.31910858933608588,1,0.1845222688485243
449,2000,RS,-0.45337634261420467,-0.37406892227435262,1,0.079307420339852053
449,5000,PI,-0.47349470943366245,-0.35476051266303266,1,0.1187341967706298
449,5000,Boot,-0.46476481488238713,-0.34705354888954731,1,0.11771126599283982
449,5000,RS,-0.44012433310167776,-0.38813088899501735,0,0.051993444106660403
449,10000,PI,-0.48323472676269585,-0.39917892370445263,1,0.084055803058243228
449,10000,Boot,-0.47893215568512643,-0.39632729709310205,1,0.082604858592024377
449,10000,RS,-0.49781093293081424,-0.38460271753633424,1,0.11320821539448001
450,500,PI,-0.72748931402711303,-0.24016695037541011,1,0.48732236365170289
450,500,Boot,-0.69475053862824754,-0.25704549724421033,1,0.43770504138403721
450,500,RS,-0.73167193693655974,-0.2359843274659634,1,0.49568760947059631
450,1000,PI,-0.57463461816116967,-0.28274245032200951,1,0.29189216783916017
450,1000,Boot,-0.58771179384781735,-0.27870012700466407,1,0.30901166684315329
450,1000,RS,-0.55776629288645341,-0.29961077559672578,1,0.25815551728972763
450,2000,PI,-0.56268455217519531,-0.36151636992330149,1,0.20116818225189381
450,2000,Boot,-0.55147289342630268,-0.36201946710972488,1,0.1894534263165778
450,2000,RS,-0.51368461677468114,-0.41051630532381572,1,0.10316831145086541
450,5000,PI,-0.51154322852931322,-0.39055607127785763,1,0.12098715725145559
450,5000,Boot,-0.52667049132994859,-0.39475750784549329,1,0.13191298348445529
450,5000,RS,-0.50974866311606759,-0.39235063669110321,1,0.11739802642496439
450,10000,PI,-0.48214205182458486,-0.39754237790923136,1,0.084599673915353502
450,10000,Boot,-0.48482695534642234,-0.40090835172602507,1,0.08391860362039727
450,10000,RS,-0.46291822871484745,-0.41676620101896877,1,0.046152027695878672
451,500,PI,-0.78410686082641001,-0.29872970815614275,1,0.48537715267026726
451,500,Boot,-0.71176967178065242,-0.33404419542947306,1,0.37772547635117937
451,500,RS,-0.66533867179380779,-0.41749789718874497,1,0.24784077460506282
451,1000,PI,-0.61099778655526593,-0.32580429680145528,1,0.28519348975381065
451,1000,Boot,-0.60310805175567395,-0.32325133572212683,1,0.27985671603354711
451,1000,RS,-0.61984419761474885,-0.31695788574197242,1,0.30288631187277643
451,2000,PI,-0.55006922591440566,-0.35559589776406819,1,0.19447332815033747
451,2000,Boot,-0.54226403446476712,-0.34739852886982092,1,0.1948655055949462
451,2000,RS,-0.5310006571498882,-0.37466446652858565,1,0.15633619062130255
451,5000,PI,-0.52163287154514681,-0.39996606509863913,1,0.12166680644650768
451,5000,Boot,-0.52813787827135483,-0.39150591239474142,1,0.13663196587661341
451,5000,RS,-0.4877694986675396,-0.4338294379762464,1,0.053940060691293201
451,10000,PI,-0.49283131971935507,-0.40900876050871832,1,0.083822559210636749
451,10000,Boot,-0.4950671894527548,-0.40376855012374435,1,0.091298639329010445
451,10000,RS,-0.47413880514789858,-0.4277012750801748,1,0.046437530067723776
452,500,PI,-0.84019377219416336,-0.38424907072464431,1,0.45594470146951904
452,500,Boot,-0.81914741062266094,-0.41090726962623969,1,0.40824014099642125
452,500,RS,-0.95106981653882272,-0.2733730263799849,1,0.67769679015883777
452,1000,PI,-0.68857932194631966,-0.38384732943688271,1,0.30473199250943694
452,1000,Boot,-0.64830092693524177,-0.39487794220302963,1,0.25342298473221214
452,1000,RS,-0.63045104691861176,-0.44197560446459061,1,0.18847544245402115
452,2000,PI,-0.65195830166576119,-0.45466665456161254,0,0.19729164710414865
452,2000,Boot,-0.6282906404425076,-0.43283364071582442,1,0.19545699972668318
452,2000,RS,-0.59730160052133685,-0.50932335570603693,0,0.087978244815299922
452,5000,PI,-0.56101607652655883,-0.4388780682036777,1,0.12213800832288113
452,5000,Boot,-0.55442471975017982,-0.4258731411675874,1,0.12855157858259242
452,5000,RS,-0.63211100853209434,-0.36778313619814218,1,0.26432787233395216
452,10000,PI,-0.51078070090366179,-0.42610220245391106,1,0.084678498449750728
452,10000,Boot,-0.50263914784492458,-0.41948642698847893,1,0.08315272085644565
452,10000,RS,-0.58231856154106731,-0.35456434181650559,1,0.22775421972456172
453,500,PI,-0.51826784623076649,-0.03583055596906301,1,0.48243729026170346
453,500,Boot,-0.50561254722859927,-0.067077239921784909,1,0.43853530730681434
453,500,RS,-0.36037438330249094,-0.19372401889733859,0,0.16665036440515235
453,1000,PI,-0.54105703174433228,-0.24166865820180308,1,0.29938837354252923
453,1000,Boot,-0.5269569235533802,-0.24513382582197424,1,0.28182309773140596
453,1000,RS,-0.54093447213181067,-0.24179121781432467,1,0.29914325431748601
453,2000,PI,-0.46941565685319309,-0.2718258736077328,1,0.19758978324546028
453,2000,Boot,-0.46972396124717536,-0.27849586628991108,1,0.19122809495726428
453,2000,RS,-0.42294521583527811,-0.31829631462564778,0,0.10464890120963033
453,5000,PI,-0.4727494014826561,-0.35461605482846115,1,0.11813334665419495
453,5000,Boot,-0.48300506244734198,-0.34969547745759372,1,0.13330958498974826
453,5000,RS,-0.4959699152562882,-0.33139554105482905,1,0.16457437420145915
453,10000,PI,-0.48573079087704985,-0.40247234546890476,1,0.083258445408145088
453,10000,Boot,-0.48994431577426756,-0.40134224691144116,1,0.0886020688628264
453,10000,RS,-0.51719794168549305,-0.37100519466046161,1,0.14619274702503143
454,500,PI,-0.33131382294486189,0.11205793761025179,0,0.44337176055511368
454,500,Boot,-0.30430322373775165,0.076193941168343715,0,0.38049716490609536
454,500,RS,-0.23535435595288606,0.016098470618275962,0,0.25145282657116202
454,1000,PI,-0.4020018533438523,-0.12981535890369586,0,0.27218649444015641
454,1000,Boot,-0.41330722778044016,-0.12352355925258046,0,0.28978366852785969
454,1000,RS,-0.57538721202516219,0.043569999777614055,1,0.61895721180277619
454,2000,PI,-0.5449855388473489,-0.34597318515738118,1,0.19901235368996772
454,2000,Boot,-0.54753220482373255,-0.33775693065169538,1,0.20977527417203717
454,2000,RS,-0.83926182406300098,-0.051696899941729046,1,0.78756492412127188
454,5000,PI,-0.52472706031281835,-0.4021065416653406,1,0.12262051864747775
454,5000,Boot,-0.52686427206104403,-0.40221766515724555,1,0.12464660690379847
454,5000,RS,-0.56675694136497423,-0.36007666061318472,1,0.20668028075178951
454,10000,PI,-0.5027779955605377,-0.41748822599024177,1,0.085289769570295937
454,10000,Boot,-0.50912866934075052,-0.40797303524794604,1,0.10115563409280448
454,10000,RS,-0.50287864887373568,-0.41738757267704379,1,0.085491076196691884
455,500,PI,-0.72806347380282821,-0.28237427633191542,1,0.44568919747091279
455,500,Boot,-0.70501271740189997,-0.30138272825319651,1,0.40362998914870346
